participant.id_in_session,treatment,mod,player.SN_car_A,player.EE,player.PNB,player.NE,player.my_trip,player.HH,player.HL,player.LH,player.LL,player.year_born,player.gender,player.education,player.income,player.family,player.children,player.trust_parlament,player.trust_county,player.trust_municipality,player.trust_government,player.trust_politicians,player.trust_parties,player.vote,player.air_pollution,player.road_pricing,player.revenues,player.tax,player.tax_level,player.Madrid_central,player.effect_rp,player.effect_rp_others,player.comments,session.code
b9pu3vjx,Baseline,1,0.0,9.0,11.0,10.0,11.0,11.0,11.0,5.0,5.0,2000.0,0.0,2.0,0.0,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,13.0,4.0,4.0,6.0,5.0,3.0,6.0,4.0,5.0,,uln4i2w2
rfapg1hp,Pollution,2,0.0,8.0,4.0,6.0,10.0,5.0,7.0,6.0,5.0,1973.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,12.0,6.0,4.0,4.0,7.0,6.0,3.0,5.0,2.0,,uln4i2w2
675xccow,Public Services,3,0.0,7.0,8.0,10.0,9.0,11.0,10.0,10.0,3.0,1992.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,,uln4i2w2
x5lr3yks,Road Pricing,4,0.0,10.0,11.0,3.0,2.0,2.0,11.0,7.0,7.0,1983.0,2.0,2.0,2.0,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,7.0,7.0,4.0,4.0,7.0,5.0,6.0,4.0,,uln4i2w2
absgb5uj,Social Norm,5,0.0,8.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,1975.0,1.0,3.0,5.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,13.0,5.0,3.0,5.0,7.0,6.0,1.0,4.0,2.0,,uln4i2w2
1d0poo9h,Baseline,1,0.0,5.0,10.0,6.0,10.0,10.0,7.0,10.0,4.0,2001.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,9.0,6.0,2.0,2.0,,uln4i2w2
xiq7fltm,Pollution,2,0.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,2000.0,1.0,2.0,0.0,3.0,0.0,5.0,6.0,6.0,3.0,1.0,2.0,5.0,1.0,2.0,6.0,2.0,5.0,5.0,3.0,3.0,"una de las preguntas te dicen que con cuantos hijos menores de 15 años convives, no se puede marcar la opción de 0. ",uln4i2w2
iv701z17,Public Services,3,0.0,8.0,9.0,8.0,11.0,9.0,8.0,9.0,9.0,1997.0,0.0,3.0,2.0,2.0,0.0,5.0,2.0,5.0,6.0,4.0,4.0,0.0,7.0,9.0,6.0,6.0,4.0,6.0,5.0,5.0,,uln4i2w2
kevmuj1h,Road Pricing,4,0.0,8.0,11.0,10.0,11.0,9.0,6.0,5.0,6.0,2002.0,1.0,1.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,2.0,4.0,1.0,5.0,7.0,1.0,2.0,1.0,,uln4i2w2
tf5jk4n7,Social Norm,5,0.0,8.0,8.0,10.0,11.0,11.0,11.0,11.0,11.0,2000.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,1.0,1.0,"En la pregunta acerca de ¿Cuánta gente menor de 15 años vive contigo? no había opción de marcar 0 o ninguno, que es mi situación. Es por ello que me he visto obligado a marcar 1. Ese es el único fallo que le he visto a la encuesta, por lo demás me ha gustado la temática y cómo está planteada.",uln4i2w2
7ezg3uk8,Baseline,1,0.0,7.0,9.0,8.0,10.0,10.0,9.0,9.0,9.0,1967.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,13.0,5.0,5.0,4.0,9.0,5.0,6.0,4.0,3.0,"en las personas con las que vivo pone cuantos hijos menores de 15 años y no da la opción cero por lo que he tenido que poner 1 ya que si no, no deja avanzar",uln4i2w2
9iqp2x07,Pollution,2,1.0,3.0,2.0,1.0,11.0,1.0,9.0,2.0,1.0,2001.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,4.0,4.0,9.0,9.0,4.0,3.0,6.0,3.0,5.0,2.0,1.0,,uln4i2w2
vywa3ivw,Public Services,3,1.0,5.0,3.0,4.0,11.0,11.0,11.0,11.0,11.0,2002.0,1.0,2.0,0.0,5.0,0.0,5.0,3.0,5.0,4.0,2.0,1.0,5.0,2.0,4.0,3.0,5.0,6.0,6.0,2.0,2.0,"Me parece que lo más relevante a la hora de introducir este nuevo sistema - que, sin embargo, considero acertado como sustituto de peajes e impuestos de combustible y circulación - es la consideración de a qué fin se va a destinar el dinero recaudado. No considero que este deba destinarse al presupuesto general o transferirse directamente a los ciudadanos, creo que el impuesto debe tener el fin de mejorar los servicios públicos, es decir, carreteras, transporte público, etc. De esa manera se evita que el fin de este impuesto para la Administración sea puramente recaudatorio, abriendo la puerta en el futuro a que el Gobierno haga uso de este impuesto para financiarse en lugar de para financiar el servicio concreto del que provienen y para el que deben ir destinados estos impuestos, el transporte.",uln4i2w2
n0j1ad5p,Road Pricing,4,1.0,2.0,2.0,5.0,11.0,1.0,1.0,1.0,1.0,2000.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,"Imponer este tipo de políticas tiene como objetivo la eliminación de la autonomía y la libertad en el transporte. En la opción de cuantos menores de 15 años cohabitan no existe la opción ""0"".",uln4i2w2
34wr3ho4,Social Norm,5,1.0,2.0,4.0,10.0,11.0,1.0,1.0,1.0,1.0,2001.0,0.0,2.0,5.0,4.0,0.0,7.0,5.0,3.0,5.0,4.0,2.0,5.0,3.0,6.0,7.0,3.0,3.0,7.0,6.0,1.0,,uln4i2w2
vshbi7qp,Baseline,1,1.0,2.0,2.0,3.0,9.0,1.0,1.0,1.0,1.0,1994.0,1.0,3.0,2.0,2.0,0.0,6.0,1.0,3.0,5.0,4.0,3.0,3.0,7.0,4.0,6.0,7.0,3.0,6.0,5.0,4.0,"En la opción de hijos menores de 15 años que viven en mi domicilio debería aparecer la opción de ninguno.  Además, las preguntas de la sección 3 están redactadas de una manera confusa.",uln4i2w2
xibdhyj2,Pollution,2,1.0,3.0,2.0,3.0,10.0,6.0,1.0,4.0,2.0,2001.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,3.0,7.0,6.0,6.0,3.0,La pregunta de los hijos no dejaba contestar cero,uln4i2w2
9xuydnwh,Public Services,3,1.0,8.0,6.0,4.0,11.0,9.0,5.0,5.0,3.0,2003.0,0.0,1.0,0.0,4.0,0.0,3.0,5.0,6.0,3.0,3.0,1.0,13.0,9.0,2.0,5.0,9.0,5.0,1.0,5.0,1.0,,uln4i2w2
dfiaeh3q,Road Pricing,4,1.0,4.0,6.0,5.0,4.0,10.0,8.0,4.0,2.0,1997.0,2.0,2.0,2.0,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,uln4i2w2
cqigxlf9,Social Norm,5,1.0,4.0,3.0,5.0,11.0,2.0,2.0,2.0,2.0,1999.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,4.0,4.0,3.0,2.0,5.0,5.0,7.0,3.0,4.0,4.0,6.0,6.0,5.0,"No tengo ningún hijo, pero no me obligaba a seleccionar una opción para continuar",uln4i2w2
46eh1004,Baseline,1,1.0,3.0,2.0,1.0,7.0,2.0,2.0,4.0,4.0,2000.0,0.0,3.0,0.0,2.0,0.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,5.0,6.0,5.0,1.0,,uln4i2w2
owh0yuj3,Pollution,2,1.0,4.0,2.0,2.0,8.0,2.0,3.0,4.0,2.0,2000.0,1.0,3.0,2.0,1.0,0.0,3.0,4.0,6.0,3.0,2.0,2.0,0.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,"No tengo hijos, no me dejaba responder ninguno.",uln4i2w2
zw6h1g9v,Public Services,3,1.0,5.0,3.0,6.0,5.0,3.0,4.0,4.0,5.0,1991.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,3.0,1.0,3.0,3.0,5.0,4.0,1.0,2.0,,uln4i2w2
lhana9pt,Road Pricing,4,1.0,7.0,11.0,9.0,10.0,11.0,11.0,11.0,11.0,1975.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,6.0,5.0,5.0,7.0,1.0,3.0,9.0,3.0,,uln4i2w2
7s5p6atu,Social Norm,5,1.0,5.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,2001.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,4.0,5.0,3.0,3.0,9.0,7.0,3.0,4.0,6.0,2.0,5.0,9.0,2.0,,uln4i2w2
vw95jws5,Baseline,1,1.0,6.0,3.0,3.0,11.0,7.0,6.0,7.0,6.0,1975.0,1.0,3.0,4.0,1.0,0.0,4.0,5.0,6.0,4.0,3.0,2.0,1.0,5.0,5.0,4.0,5.0,7.0,6.0,5.0,1.0,La pregunta de hijos menores de 15 que conviven conmigo no estaba bien. No deja poner un 0 y he marcado un 1 aunque no tengo ninguno. ,uln4i2w2
a6r2q1fk,Pollution,2,1.0,3.0,2.0,4.0,10.0,1.0,1.0,1.0,1.0,1999.0,1.0,3.0,0.0,3.0,0.0,9.0,2.0,2.0,3.0,2.0,2.0,0.0,6.0,5.0,5.0,6.0,2.0,6.0,6.0,9.0,La pregunta sobre los hijos no incluía la opción de 0 personas. No entendí demasiado bien la sección sobre que tipo de transporte que usaría según la opinión de los demás.,uln4i2w2
w9soq5rw,Public Services,3,1.0,4.0,3.0,3.0,10.0,9.0,6.0,5.0,3.0,2000.0,0.0,3.0,5.0,3.0,0.0,6.0,2.0,2.0,5.0,4.0,4.0,3.0,5.0,2.0,6.0,6.0,2.0,7.0,4.0,3.0,,uln4i2w2
1e36dal6,Road Pricing,4,1.0,7.0,3.0,3.0,6.0,3.0,7.0,2.0,7.0,2000.0,0.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,,uln4i2w2
f4eq8z4d,Social Norm,5,1.0,3.0,3.0,5.0,9.0,3.0,10.0,3.0,10.0,1969.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,2.0,1.0,4.0,7.0,7.0,1.0,1.0,1.0,"En la pregunta sobre menores de 15 años que conviven en el domicilio, no es posible indicar CERO. En mi caso, no hay menos convivientes y he tenido que indicar 1. Creo que hacer de pago las carreteras provocará que las personas con más poder adquisitivo las ocupe sin ningún miramiento y perjudicaría a la mayoría de la población de clase media.",uln4i2w2
3mcrze9h,Baseline,1,1.0,6.0,4.0,6.0,9.0,3.0,3.0,3.0,3.0,1995.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,7.0,4.0,6.0,4.0,7.0,5.0,2.0,,uln4i2w2
ru77h66k,Pollution,2,1.0,5.0,6.0,9.0,10.0,11.0,11.0,11.0,11.0,2001.0,1.0,2.0,0.0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,,uln4i2w2
mqzxt6s3,Public Services,3,1.0,4.0,1.0,3.0,11.0,2.0,2.0,2.0,2.0,1998.0,0.0,3.0,2.0,3.0,0.0,9.0,1.0,2.0,3.0,3.0,3.0,3.0,7.0,4.0,5.0,5.0,2.0,6.0,6.0,6.0,"Habido preguntas que no me permitian elegir mi situacion real, por ejemplo, no tengo hijos ni vivo con menores de 15 años. ",uln4i2w2
ql1twpop,Road Pricing,4,1.0,5.0,1.0,1.0,8.0,4.0,4.0,4.0,4.0,1998.0,0.0,3.0,2.0,3.0,0.0,4.0,1.0,2.0,4.0,2.0,1.0,13.0,3.0,1.0,7.0,7.0,4.0,6.0,1.0,1.0,"En la pregunta sobre los hijos se obliga a responder 1 o más cuando puede ser 0. Las preguntas de la sección 3 sobre con qué frecuencia tomaría la opción A si el resto de participantes opinaban X, se entiende bastante mal. ",uln4i2w2
49rr85te,Social Norm,5,1.0,4.0,3.0,4.0,10.0,2.0,3.0,3.0,3.0,2001.0,1.0,3.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,2.0,3.0,13.0,5.0,6.0,3.0,5.0,6.0,6.0,5.0,2.0,Jesus3_29@hotmail.com,uln4i2w2
jlo6442n,Baseline,1,1.0,8.0,3.0,3.0,10.0,3.0,3.0,6.0,3.0,1993.0,1.0,3.0,4.0,0.0,0.0,6.0,6.0,6.0,6.0,3.0,5.0,0.0,7.0,3.0,7.0,7.0,1.0,8.0,4.0,1.0,"Por favor, tened en cuenta que no había opción de marcar que no vivía ningún menor de 15 años conmigo",uln4i2w2
gg8ko6p0,Pollution,2,1.0,7.0,3.0,3.0,7.0,2.0,3.0,6.0,6.0,1995.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,13.0,3.0,1.0,3.0,7.0,3.0,1.0,2.0,1.0,,uln4i2w2
7r44bqmz,Public Services,3,1.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,2.0,1991.0,1.0,1.0,3.0,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,13.0,3.0,9.0,9.0,9.0,9.0,9.0,6.0,3.0,,uln4i2w2
5opullri,Road Pricing,4,1.0,4.0,3.0,3.0,9.0,4.0,3.0,2.0,2.0,2003.0,0.0,2.0,0.0,3.0,0.0,2.0,6.0,6.0,2.0,2.0,3.0,1.0,2.0,6.0,7.0,6.0,2.0,6.0,6.0,6.0,"Una de las preguntas me ha parecido incorrecta. Pregunta cuántos hijos menores de 15 años viven en la casa, y no deja indicar ""0"".",uln4i2w2
2ckjnw69,Social Norm,5,1.0,4.0,2.0,2.0,11.0,2.0,1.0,6.0,9.0,1999.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,,uln4i2w2
dq5vdyxt,Baseline,1,1.0,7.0,4.0,4.0,10.0,2.0,2.0,6.0,6.0,1999.0,0.0,3.0,3.0,0.0,0.0,4.0,5.0,3.0,1.0,2.0,1.0,13.0,9.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,,uln4i2w2
24zavgfb,Pollution,2,1.0,6.0,6.0,5.0,10.0,9.0,3.0,9.0,6.0,1996.0,1.0,3.0,2.0,2.0,0.0,4.0,3.0,2.0,5.0,3.0,3.0,3.0,6.0,4.0,7.0,6.0,2.0,6.0,6.0,7.0,,uln4i2w2
ac5dpxqa,Public Services,3,1.0,5.0,8.0,9.0,3.0,8.0,6.0,8.0,3.0,1993.0,0.0,3.0,5.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,6.0,7.0,2.0,3.0,1.0,,uln4i2w2
ghlcrg8a,Road Pricing,4,0.0,7.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,2001.0,0.0,2.0,0.0,3.0,0.0,9.0,4.0,5.0,3.0,2.0,2.0,13.0,5.0,4.0,4.0,6.0,9.0,9.0,4.0,1.0,Que ,uln4i2w2
mmxp1r7r,Baseline,1,0.0,8.0,10.0,9.0,11.0,3.0,10.0,9.0,10.0,2001.0,1.0,2.0,0.0,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,4.0,9.0,3.0,9.0,9.0,9.0,,uln4i2w2
rb5hqtd2,Pollution,2,0.0,9.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,2001.0,0.0,2.0,0.0,3.0,0.0,6.0,6.0,6.0,6.0,4.0,4.0,13.0,9.0,5.0,5.0,5.0,6.0,4.0,3.0,1.0,,uln4i2w2
0msu1j7j,Public Services,3,0.0,5.0,6.0,4.0,4.0,3.0,8.0,5.0,3.0,1993.0,1.0,3.0,2.0,1.0,0.0,9.0,6.0,6.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,3.0,7.0,9.0,4.0,1.0,,uln4i2w2
mb86sa8c,Road Pricing,4,0.0,7.0,9.0,8.0,1.0,3.0,3.0,9.0,9.0,1998.0,0.0,3.0,1.0,3.0,0.0,4.0,3.0,5.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,6.0,7.0,5.0,2.0,1.0,"Gracias por dejarme participar, Ha sido muy interesante",uln4i2w2
b1dwyumm,Social Norm,5,0.0,8.0,10.0,8.0,11.0,11.0,11.0,11.0,11.0,1985.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,9.0,2.0,5.0,2.0,5.0,7.0,5.0,4.0,"Falta el valor 0 para no tener hijos en casa (he marcado el valor +4). Falta la opción no he votado, un porcentaje no despreciable de la población española no vota. ",uln4i2w2
efidc6vw,Baseline,1,0.0,7.0,9.0,9.0,10.0,2.0,2.0,2.0,2.0,2000.0,1.0,3.0,0.0,2.0,0.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,1.0,1.0,1.0,Este tipo de sistemas afecta de manera negativa a los ciudadanos con recursos económicos más escasos. ,uln4i2w2
1csaja5j,Pollution,2,0.0,10.0,10.0,10.0,11.0,9.0,9.0,9.0,9.0,2001.0,0.0,2.0,0.0,4.0,0.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,6.0,6.0,4.0,5.0,6.0,5.0,7.0,5.0,,uln4i2w2
ek56lqts,Public Services,3,0.0,5.0,7.0,6.0,3.0,5.0,5.0,5.0,4.0,1983.0,1.0,3.0,4.0,0.0,,3.0,4.0,5.0,6.0,3.0,3.0,3.0,3.0,1.0,4.0,7.0,7.0,8.0,1.0,1.0,,uln4i2w2
6ns96kzs,Road Pricing,4,0.0,7.0,10.0,10.0,3.0,3.0,3.0,3.0,3.0,1992.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,9.0,4.0,2.0,6.0,4.0,4.0,2.0,1.0,,uln4i2w2
3w25c0m1,Social Norm,5,0.0,7.0,9.0,7.0,7.0,7.0,7.0,9.0,7.0,2000.0,0.0,3.0,5.0,3.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,13.0,9.0,4.0,4.0,6.0,9.0,8.0,4.0,3.0,,uln4i2w2
6i0h5wi4,Baseline,1,0.0,3.0,2.0,3.0,2.0,6.0,3.0,2.0,8.0,1976.0,0.0,1.0,5.0,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,3.0,,uln4i2w2
ffb96eam,Pollution,2,0.0,8.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,2001.0,0.0,2.0,5.0,4.0,0.0,6.0,5.0,5.0,5.0,4.0,5.0,3.0,6.0,6.0,7.0,6.0,2.0,6.0,4.0,3.0,,uln4i2w2
i5eg5b0r,Public Services,3,0.0,6.0,8.0,5.0,11.0,10.0,6.0,7.0,9.0,1996.0,0.0,3.0,3.0,3.0,0.0,5.0,5.0,5.0,5.0,2.0,3.0,13.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,,uln4i2w2
uw4hh2jw,Road Pricing,4,0.0,8.0,10.0,11.0,11.0,10.0,10.0,9.0,9.0,1998.0,1.0,3.0,5.0,3.0,0.0,5.0,6.0,5.0,3.0,3.0,2.0,1.0,3.0,7.0,2.0,5.0,6.0,6.0,5.0,6.0,,uln4i2w2
4jze1n2r,Social Norm,5,0.0,6.0,11.0,8.0,11.0,11.0,11.0,11.0,11.0,1999.0,1.0,3.0,2.0,3.0,0.0,9.0,5.0,6.0,6.0,4.0,2.0,0.0,7.0,5.0,7.0,5.0,3.0,7.0,9.0,3.0,,uln4i2w2
zqz532qu,Baseline,1,0.0,6.0,7.0,5.0,10.0,8.0,8.0,6.0,4.0,2001.0,0.0,2.0,0.0,3.0,0.0,4.0,5.0,5.0,4.0,4.0,4.0,13.0,4.0,5.0,4.0,5.0,6.0,2.0,3.0,9.0,,uln4i2w2
ltvgs7sv,Pollution,2,0.0,8.0,10.0,9.0,11.0,10.0,10.0,10.0,10.0,2003.0,0.0,2.0,0.0,3.0,0.0,4.0,7.0,6.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,6.0,5.0,2.0,1.0,en la parte de cuantos hijos menores de 15 años viven con usted debería dar la opción de 0 puesto que en mi caso no vive ninguno menor,uln4i2w2
gudrr5pm,Public Services,3,0.0,10.0,11.0,9.0,10.0,9.0,9.0,9.0,9.0,2001.0,1.0,2.0,5.0,2.0,,6.0,4.0,2.0,6.0,4.0,1.0,3.0,7.0,6.0,7.0,7.0,2.0,7.0,4.0,5.0,-,uln4i2w2
7cedtfjx,Road Pricing,4,0.0,6.0,9.0,6.0,7.0,7.0,6.0,6.0,7.0,1989.0,0.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,3.0,2.0,2.0,1.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,,uln4i2w2
we2x75pj,Social Norm,5,0.0,2.0,8.0,7.0,3.0,8.0,2.0,4.0,2.0,1992.0,0.0,1.0,3.0,1.0,0.0,3.0,6.0,7.0,4.0,2.0,5.0,13.0,9.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,,uln4i2w2
igkulx8h,Baseline,1,0.0,9.0,10.0,11.0,11.0,2.0,3.0,3.0,3.0,1999.0,0.0,1.0,5.0,3.0,0.0,9.0,3.0,6.0,3.0,2.0,2.0,0.0,4.0,1.0,2.0,6.0,3.0,6.0,2.0,1.0,,uln4i2w2
7i4hi98y,Pollution,2,0.0,7.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,1999.0,1.0,3.0,0.0,5.0,0.0,5.0,5.0,4.0,3.0,2.0,1.0,0.0,9.0,6.0,3.0,5.0,6.0,6.0,2.0,3.0,,uln4i2w2
n9zu972y,Public Services,3,0.0,5.0,2.0,5.0,11.0,9.0,11.0,11.0,11.0,2000.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,4.0,3.0,1.0,2.0,0.0,4.0,5.0,5.0,6.0,9.0,7.0,1.0,2.0,,uln4i2w2
o5y27rxx,Road Pricing,4,0.0,3.0,9.0,2.0,10.0,9.0,9.0,9.0,9.0,1989.0,0.0,3.0,2.0,1.0,0.0,3.0,3.0,4.0,3.0,2.0,1.0,9.0,4.0,1.0,4.0,6.0,3.0,7.0,2.0,1.0,"En la pregunta ""cuantos hijos tienes menores de 15 años"" no aparece el 0. Ya que yo no tengo hijos y no he podido contestar adecuadamente. También indicar que las preguntas acerca de los porcentajes de personas que van en coche y piensan que x porcentajes de personas deberían ir en coche, no he entendido bien lo que preguntabais al respecto. He puesto en todas las mismas respuestas porque no me ha quedado claro que diferencia había entre cada una de las preguntas.",uln4i2w2
fctjiy03,Social Norm,5,0.0,7.0,10.0,9.0,10.0,11.0,10.0,9.0,7.0,2000.0,1.0,2.0,5.0,4.0,0.0,2.0,6.0,6.0,1.0,1.0,2.0,13.0,2.0,2.0,1.0,3.0,6.0,3.0,2.0,1.0,,uln4i2w2
vfg2xvzh,Baseline,1,0.0,6.0,9.0,8.0,9.0,6.0,6.0,9.0,9.0,1997.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,3.0,13.0,6.0,6.0,6.0,3.0,6.0,7.0,4.0,5.0,,uln4i2w2
vxy1i9hq,Pollution,2,0.0,8.0,9.0,8.0,11.0,2.0,2.0,3.0,3.0,2000.0,0.0,2.0,0.0,2.0,0.0,9.0,2.0,9.0,5.0,4.0,4.0,0.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,9.0,"Desde mi percepción algunas preguntas son demasiado amplias e implican muchas cosas como para ser respondidas cerradamente como en esta encuesta.  Por ejemplo, la pregunta ""cuál sería la mejor opción para ti?"" relacionada a dónde pienso que se deberían invertir los impuestos recaudados se podría interpretar de dos maneras: 1. al decir lo mejor para mí, puede interpretarse como cuál es la opción que me beneficia más (si no tengo coche y suelo usar el tren, me beneficiaría que se invierta en transporte público), o 2. cuál pienso que objetivamente es la mejor opción/la más correcta (si se está cobrando impuestos a quienes usan las carreteras, no sería lo más correcto reinvertir ese dinero en su mismo mantenimiento?). No me quedaba 100% clara cuál era la intención de la pregunta.  En las preguntas sobre cómo me afectaría a mí o a la población de bajos recursos este tipo de impuesto también hay mucho que tener en cuenta, como por ejemplo si la población de bajos recursos aún se puede considerar o no que tiene acceso a un coche porque le es esencial para poder transportarse con normalidad, y en esa pregunta no se especifica tampoco a dónde se estarían destinando los impuestos. Es decir, si no tiene coche, usa transporte público, y el dinero se destina al transporte público, entonces se podría ver beneficiado. Pero si tiene coche y necesita usarlo diariamente, su condición económica podría verse muy afectada ante la obligación de pagar este nuevo impuesto.",uln4i2w2
lufojmvn,Public Services,3,0.0,4.0,8.0,6.0,4.0,1.0,1.0,2.0,2.0,1992.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,2.0,3.0,6.0,6.0,7.0,7.0,3.0,7.0,7.0,6.0,No dejaba opción para elegir que no se tenían hijos en el hogar menores de 15 años. Yo no tengo hijos.,uln4i2w2
bibkwoeq,Road Pricing,4,0.0,8.0,10.0,9.0,10.0,8.0,8.0,7.0,4.0,2000.0,0.0,2.0,2.0,1.0,0.0,5.0,4.0,3.0,6.0,3.0,2.0,0.0,9.0,2.0,4.0,7.0,7.0,7.0,1.0,1.0,,uln4i2w2
5bujm85s,Social Norm,5,0.0,7.0,11.0,9.0,10.0,11.0,11.0,11.0,11.0,1994.0,1.0,3.0,0.0,4.0,0.0,6.0,2.0,6.0,2.0,2.0,2.0,13.0,7.0,1.0,1.0,1.0,5.0,7.0,4.0,4.0,,uln4i2w2
5y337x7e,Baseline,1,1.0,6.0,5.0,6.0,11.0,3.0,3.0,9.0,9.0,2000.0,1.0,3.0,0.0,1.0,0.0,4.0,5.0,5.0,4.0,2.0,3.0,13.0,4.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,,uln4i2w2
p7l67ukz,Pollution,2,1.0,8.0,3.0,2.0,2.0,3.0,3.0,4.0,8.0,1998.0,0.0,2.0,0.0,3.0,0.0,9.0,9.0,8.0,9.0,9.0,9.0,0.0,5.0,4.0,3.0,5.0,3.0,3.0,9.0,9.0,,uln4i2w2
p23no2x0,Public Services,3,1.0,8.0,2.0,1.0,10.0,3.0,3.0,6.0,3.0,1994.0,1.0,3.0,2.0,1.0,0.0,6.0,2.0,3.0,6.0,5.0,4.0,0.0,7.0,3.0,5.0,7.0,2.0,7.0,6.0,5.0,En la pregunta de cuántos hijos menores de 15 años viven con usted no está la opción de marcar 0,uln4i2w2
nbqlqwhw,Road Pricing,4,1.0,9.0,10.0,9.0,11.0,7.0,9.0,7.0,6.0,2001.0,0.0,2.0,0.0,3.0,0.0,5.0,6.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,habia una errata en la pregunta de los hijos menores que viven en casa porque no da la opcion de 0,uln4i2w2
ald8i2vp,Social Norm,5,1.0,4.0,1.0,2.0,10.0,10.0,2.0,10.0,2.0,2002.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,4.0,2.0,1.0,12.0,5.0,6.0,3.0,6.0,2.0,5.0,2.0,1.0,,uln4i2w2
